content_bite_id,content_bite_title,content_description,module_id,module_name,mentor_id
141,Membuat customers mau mampir dan lihat-lihat di toko kita,NA,25,Meningkatkan Online Presence Bisnismu,16
139,Gimana caranya eksekusi endorsement dengan oke?,NA,25,Meningkatkan Online Presence Bisnismu,16
138,Endorsement oleh Influencers (KOL): ngaruh gak sih?,NA,25,Meningkatkan Online Presence Bisnismu,16
136,"Berjualan online dan offline, sama atau berbeda?",NA,25,Meningkatkan Online Presence Bisnismu,16
137,Mindset yang harus Kamu miliki ketika berjualan online,NA,25,Meningkatkan Online Presence Bisnismu,16
85,Mengenal Zyta Delia Official,NA,3,Inspirasi dan cerita mentor,17
35,Bikin pelanggan makin suka brandmu melalui launch promo dan juga campaign!,NA,15,Strategi untuk brand yang unik,17
32,Cara mengenalkan brand Kamu ke audiens yang dituju,NA,15,Strategi untuk brand yang unik,17
120,Apa Kamu siap untuk memperkuat fondasi bisnis-mu? ,NA,15,Strategi untuk brand yang unik,17
109,Cara menarik perhatian pelanggan melalui identitas visual,NA,15,Strategi untuk brand yang unik,17
43,Yuk bedah bareng bisnis Zyta Delia menggunakan Business Model Canvas,NA,15,Strategi untuk brand yang unik,17
44,"Pergi naik bus, pulang naik kopaja - Business Model Canvas, tidak selamanya gitu-gitu aja",NA,15,Strategi untuk brand yang unik,17
50,Mencari keunikan produk sehingga bisa jadi menonjol di pasar,NA,15,Strategi untuk brand yang unik,17
34,Memilih KOL dan Influencers yang tepat sehingga exposure makin WOW lagi,NA,15,Strategi untuk brand yang unik,17
48,Jangan sampai bisnis Kamu tidak kokoh karena tidak memperhatikan 4 pilar ini!,NA,15,Strategi untuk brand yang unik,17
33,Menggunakan sosial media dan digital advertising sehingga lebih dekat dan kenal dengan pelanggan,NA,15,Strategi untuk brand yang unik,17
49,Mengenali bisnismu sendiri sehingga tidak mudah rubuh ,NA,15,Strategi untuk brand yang unik,17
119,Bikin pelanggan ga bosen belanja di bisnismu! Kenali ciri-ciri customer service yang baik,NA,15,Strategi untuk brand yang unik,17
42,Cara mudah menjabarkan sebuah bisnis melalui Business Model Canvas,NA,15,Strategi untuk brand yang unik,17
156,Mengenal Adi Reza dari Mycotech,NA,3,Inspirasi dan cerita mentor,27
154,4 rahasia investasi yang baik untuk melindungi bisnismu,NA,26,Inovasi Dalam Bisnis,27
152,"Yuk cek, produk Kamu udah cocok dengan pasar belum?",NA,26,Inovasi Dalam Bisnis,27
153,Buat keputusan langkah selanjutnya dari tes yang Kamu lakukan!,NA,26,Inovasi Dalam Bisnis,27
148,"Cari masalah ayam geprek, malah dapat untung?",NA,26,Inovasi Dalam Bisnis,27
150,Tips menemukan solusi yang tepat sasaran!,NA,26,Inovasi Dalam Bisnis,27
155,Apa Kamu sudah siap untuk berinovasi?,NA,26,Inovasi Dalam Bisnis,27
147,Menaikkan harga jual produk berkali-kali lipat dengan berinovasi!,NA,26,Inovasi Dalam Bisnis,27
151,"Produk belum final, bisa dijualkah?",NA,26,Inovasi Dalam Bisnis,27
149,Menerka masa depan bisnis dengan mengukur potensi masalah,NA,26,Inovasi Dalam Bisnis,27
157,Sibarani Sofian: Kisan dan Aspirasi Perancang Ibu Kota Baru Indonesia,NA,3,Inspirasi dan cerita mentor,28
234,Yuk cari sumber dana ekspansi! (Part 1: Laba Ditahan),NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
233,"Cara ekspansi tepat, bisnis bisa berkembang cepat!",NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
237,Proses aplikasi ke perusahaan Venture Capital,NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
236,Yuk cari sumber dana ekspansi! (Part 3: Venture Capital),NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
232,Yakin bisnismu siap ekspansi? Yuk simak!,NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
239,Apa kamu siap untuk mengekspansi bisnismu?,NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
238,Proses teknis untuk daftar ke perusahaan Venture Capital,NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
235,Yuk cari sumber dana ekspansi! (Part 2: Crowdfunding),NA,35,Cara memuaskan kehausan bisnis untuk ekspansi!,31
227,"Menentukan harga jual produk, dan meluncur ke pasar",NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
229,Mengatur pergudangan dan logistik,NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
223,Masih kerja tapi ingin berbisnis - mulainya gimana ya?,NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
230,Apa kamu siap untuk membangun bisnis sampingan sendiri?,NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
225,Kapan sih saya tau saya udah bisa resign & fokus bisnis?,NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
228,Memilih channel bisnis dan mengatur keuangan,NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
226,Kenali pasar dan supplier sehingga bisnis lancar,NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
224,Kerja dan berbisnis sampingan harus seimbang!,NA,34,Memulai dan membesarkan bisnis sampingan pertama-mu!,36
